kelas_id,dosen_id,kuesioner,skor_kues,nilai_akhir
2024233091,644,"{""21"": 3.557142857142857, ""22"": 3.557142857142857, ""23"": 2.9285714285714284, ""24"": 3.6285714285714286, ""25"": 3.585714285714286, ""26"": 3.6857142857142855, ""27"": 3.7857142857142856, ""28"": 3.6285714285714286, ""29"": 3.6857142857142855, ""30"": 3.7, ""35"": 3.6857142857142855, ""37"": 3.6285714285714286}","{""1"": 3.3476190476190476, ""2"": 3.6628571428571429, ""3"": 3.6571428571428572}",3.4033387057387057
2024233451,683,"{""21"": 3.9, ""22"": 4, ""23"": 3.6, ""24"": 3.9, ""25"": 4, ""26"": 3.9, ""27"": 3.9, ""28"": 3.9, ""29"": 3.9, ""30"": 3.8, ""35"": 3.8, ""37"": 3.9}","{""1"": 3.8333333333333333, ""2"": 3.9200000000000000, ""3"": 3.8500000000000000}",3.8508210101010101
2024233463,441,"{""21"": 3.5625, ""22"": 3.5, ""23"": 3.375, ""24"": 3.1875, ""25"": 3.3125, ""26"": 3.625, ""27"": 3.75, ""28"": 3.4375, ""29"": 3.3125, ""30"": 3.375, ""35"": 3.4375, ""37"": 3.4375}","{""1"": 3.4791666666666667, ""2"": 3.4625000000000000, ""3"": 3.4375000000000000}",3.691872865497076
2024233463,545,"{""21"": 3.5625, ""22"": 3.5, ""23"": 3.375, ""24"": 3.1875, ""25"": 2.375, ""26"": 3.0625, ""27"": 3.4375, ""28"": 3.4375, ""29"": 3.3125, ""30"": 3.375, ""35"": 3.4375, ""37"": 3.4375}","{""1"": 3.4791666666666667, ""2"": 3.1000000000000000, ""3"": 3.4375000000000000}",3.6677061988304094
2024233463,644,"{""21"": 3.5625, ""22"": 3.5, ""23"": 3.375, ""24"": 3.1875, ""25"": 3.8125, ""26"": 3.8125, ""27"": 3.8125, ""28"": 3.4375, ""29"": 3.3125, ""30"": 3.375, ""35"": 3.4375, ""37"": 3.4375}","{""1"": 3.4791666666666667, ""2"": 3.6125000000000000, ""3"": 3.4375000000000000}",3.701872865497076
2024219011,1675,"{""25"": 3.7500000000000000, ""26"": 3.7500000000000000, ""27"": 3.7500000000000000}","{""1"": 3.7500000000000000, ""2"": 3.7500000000000000, ""3"": 3.7500000000000000}",3.65
2023192984,905,"{""25"": 3.8902439024390244, ""26"": 3.8536585365853659, ""27"": 3.9135802469135802}","{""1"": 3.5166519737486531, ""2"": 3.8071062932851551, ""3"": 3.7212018806935057}",3.51140469950366
2023192984,922,"{""25"": 3.8148148148148148, ""26"": 3.8518518518518519, ""27"": 3.9135802469135802}","{""1"": 3.5166519737486531, ""2"": 3.7916591388136104, ""3"": 3.7212018806935057}",3.510374889205557
2024233457,1259,"{""21"": 3.836734693877551, ""22"": 3.877551020408163, ""23"": 3.673469387755102, ""24"": 3.857142857142857, ""25"": 3.836734693877551, ""26"": 3.857142857142857, ""27"": 3.877551020408163, ""28"": 3.857142857142857, ""29"": 3.816326530612245, ""30"": 3.816326530612245, ""35"": 3.857142857142857, ""37"": 3.877551020408163}","{""1"": 3.7959183673469388, ""2"": 3.8571428571428571, ""3"": 3.8673469387755102}",3.7333502878074307
2024233453,400,"{""21"": 3.6666666666666665, ""22"": 3.740740740740741, ""23"": 3.5185185185185186, ""24"": 3.6666666666666665, ""25"": 3.7777777777777777, ""26"": 3.7777777777777777, ""27"": 3.7777777777777777, ""28"": 3.7037037037037037, ""29"": 3.5925925925925926, ""30"": 3.740740740740741, ""35"": 3.740740740740741, ""37"": 3.7037037037037037}","{""1"": 3.6419753086419753, ""2"": 3.7407407407407408, ""3"": 3.7222222222222222}",3.5765692181069959
2024233453,543,"{""21"": 3.6666666666666665, ""22"": 3.740740740740741, ""23"": 3.5185185185185186, ""24"": 3.6666666666666665, ""25"": 3.6666666666666665, ""26"": 3.740740740740741, ""27"": 3.7037037037037037, ""28"": 3.7037037037037037, ""29"": 3.5925925925925926, ""30"": 3.740740740740741, ""35"": 3.740740740740741, ""37"": 3.7037037037037037}","{""1"": 3.6419753086419753, ""2"": 3.6962962962962963, ""3"": 3.7222222222222222}",3.5736062551440329
2024233457,1262,"{""25"": 3.8775510204081633, ""26"": 3.8775510204081633, ""27"": 3.8979591836734694}","{""1"": 3.7959183673469388, ""2"": 3.8734693877551020, ""3"": 3.8673469387755102}",3.7344387231815803
2024233459,891,"{""21"": 3.6666666666666665, ""22"": 3.6666666666666665, ""23"": 3.6666666666666665, ""24"": 3.6666666666666665, ""25"": 3.6666666666666665, ""26"": 3.6666666666666665, ""27"": 3.6666666666666665, ""28"": 3.6666666666666665, ""29"": 3.6666666666666665, ""30"": 3.6666666666666665, ""35"": 3.6666666666666665, ""37"": 3.6666666666666665}","{""1"": 3.6666666666666667, ""2"": 3.6666666666666667, ""3"": 3.6666666666666667}",3.8195466666666667
2024233474,336,"{""21"": 3.6, ""22"": 3.6, ""23"": 3.3, ""24"": 3.7, ""25"": 3.5, ""26"": 3.6, ""27"": 3.7, ""28"": 3.8, ""29"": 3.7, ""30"": 3.7, ""35"": 3.6, ""37"": 3.3}","{""1"": 3.5000000000000000, ""2"": 3.6600000000000000, ""3"": 3.4500000000000000}",2.67699878787878788545
2024233493,594,"{""21"": 4, ""22"": 3.6666666666666665, ""23"": 3.3333333333333335, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 3.3333333333333335, ""29"": 3.6666666666666665, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.6666666666666667, ""2"": 3.8666666666666667, ""3"": 4.0000000000000000}",3.4506488888888889
2024233475,287,"{""21"": 3.3636363636363638, ""22"": 3.3636363636363638, ""23"": 3.3636363636363638, ""24"": 3.3636363636363638, ""25"": 3.5454545454545454, ""26"": 3.5454545454545454, ""27"": 3.5454545454545454, ""28"": 3.3636363636363638, ""29"": 3.3636363636363638, ""30"": 3.3636363636363638, ""35"": 3.3636363636363638, ""37"": 3.3636363636363638}","{""1"": 3.3636363636363636, ""2"": 3.4727272727272727, ""3"": 3.3636363636363636}",2.62719703703703703704
2024233455,400,"{""21"": 3.6341463414634148, ""22"": 3.707317073170732, ""23"": 3.6097560975609757, ""24"": 3.5853658536585367, ""25"": 3.7317073170731705, ""26"": 3.7317073170731705, ""27"": 3.7317073170731705, ""28"": 3.658536585365854, ""29"": 3.7317073170731705, ""30"": 3.707317073170732, ""35"": 3.682926829268293, ""37"": 3.707317073170732}","{""1"": 3.6504065040650406, ""2"": 3.6878048780487805, ""3"": 3.6951219512195122}",3.6670306432748538
2024233080,713,"{""21"": 3.3943661971830985, ""22"": 3.3943661971830985, ""23"": 3.056338028169014, ""24"": 3.3943661971830985, ""25"": 3.2253521126760565, ""26"": 3.2253521126760565, ""27"": 3.507042253521127, ""28"": 3.5492957746478875, ""29"": 3.5211267605633805, ""30"": 3.4225352112676055, ""35"": 3.6619718309859155, ""37"": 3.464788732394366}","{""1"": 3.2816901408450704, ""2"": 3.3802816901408451, ""3"": 3.5633802816901409}",3.5232402707152003
2024233100,1133,"{""21"": 3.212121212121212, ""22"": 3.257575757575758, ""23"": 2.7727272727272725, ""24"": 3.212121212121212, ""25"": 3.303030303030303, ""26"": 3.1515151515151514, ""27"": 3.3333333333333335, ""28"": 3.3636363636363638, ""29"": 3.3484848484848486, ""30"": 3.257575757575758, ""35"": 3.5303030303030303, ""37"": 3.3181818181818183}","{""1"": 3.0808080808080808, ""2"": 3.2727272727272727, ""3"": 3.4242424242424243}",3.234965698005698
2024233455,441,"{""25"": 3.6341463414634146, ""26"": 3.6585365853658537, ""27"": 3.7560975609756098}","{""1"": 3.6504065040650406, ""2"": 3.6585365853658537, ""3"": 3.6951219512195122}",3.6650794237626587
2024233455,684,"{""25"": 3.7073170731707317, ""26"": 3.7560975609756098, ""27"": 3.7560975609756098}","{""1"": 3.6504065040650406, ""2"": 3.6926829268292683, ""3"": 3.6951219512195122}",3.6673558465268863
2024233473,1803,"{""21"": 3.606060606060606, ""22"": 3.5757575757575757, ""23"": 3.515151515151515, ""24"": 3.696969696969697, ""25"": 3.757575757575758, ""26"": 3.757575757575758, ""27"": 3.878787878787879, ""28"": 3.696969696969697, ""29"": 3.6363636363636362, ""30"": 3.4545454545454546, ""35"": 3.6363636363636362, ""37"": 3.6363636363636362}","{""1"": 3.5656565656565657, ""2"": 3.7575757575757576, ""3"": 3.6363636363636364}",3.4336302068302068
2023123855,337,"{""21"": 3.388888888888889, ""22"": 3.4814814814814814, ""23"": 3.2222222222222223, ""24"": 3.462962962962963, ""25"": 3.490566037735849, ""26"": 3.576923076923077, ""27"": 3.769230769230769, ""28"": 3.5660377358490565, ""29"": 3.5185185185185186, ""30"": 3.462962962962963, ""35"": 3.6226415094339623, ""37"": 3.5660377358490565}","{""1"": 3.3641975308641975, ""2"": 3.5731441165403430, ""3"": 3.5943396226415095}",3.6037199535221957
2024233093,1423,"{""21"": 3.8253968253968256, ""22"": 3.9047619047619047, ""23"": 3.3968253968253967, ""24"": 3.9365079365079363, ""25"": 3.984126984126984, ""26"": 3.9682539682539684, ""27"": 3.9682539682539684, ""28"": 3.8253968253968256, ""29"": 3.857142857142857, ""30"": 3.8253968253968256, ""35"": 3.7936507936507935, ""37"": 3.857142857142857}","{""1"": 3.7089947089947090, ""2"": 3.9365079365079365, ""3"": 3.8253968253968254}",3.57504882317412
2023123855,772,"{""21"": 3.388888888888889, ""22"": 3.4814814814814814, ""23"": 3.2222222222222223, ""24"": 3.462962962962963, ""25"": 3.111111111111111, ""26"": 3.339622641509434, ""27"": 3.660377358490566, ""28"": 3.5660377358490565, ""29"": 3.5185185185185186, ""30"": 3.462962962962963, ""35"": 3.6226415094339623, ""37"": 3.5660377358490565}","{""1"": 3.3641975308641975, ""2"": 3.4280223619846261, ""3"": 3.5943396226415095}",3.5940451698851479
2023151858,525,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.17928
2024233102,1266,"{""21"": 3.657142857142857, ""22"": 3.657142857142857, ""23"": 3.2, ""24"": 3.6714285714285713, ""25"": 3.742857142857143, ""26"": 3.7857142857142856, ""27"": 3.8142857142857145, ""28"": 3.7, ""29"": 3.6857142857142855, ""30"": 3.642857142857143, ""35"": 3.742857142857143, ""37"": 3.7285714285714286}","{""1"": 3.5047619047619047, ""2"": 3.7428571428571429, ""3"": 3.7357142857142858}",3.4666450793650794
2024233307,1519,"{""21"": 3.8615384615384616, ""22"": 3.876923076923077, ""23"": 3.569230769230769, ""24"": 3.8923076923076922, ""25"": 3.9384615384615387, ""26"": 3.9076923076923076, ""27"": 3.9076923076923076, ""28"": 3.8153846153846156, ""29"": 3.876923076923077, ""30"": 3.7846153846153845, ""35"": 3.876923076923077, ""37"": 3.876923076923077}","{""1"": 3.7692307692307692, ""2"": 3.8923076923076923, ""3"": 3.8769230769230769}",3.6928841025641026
2023151858,1660,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.17928
2023130134,368,"{""25"": 3.0000000000000000, ""26"": 3.5000000000000000, ""27"": 3.5000000000000000}","{""1"": 3.5000000000000000, ""2"": 3.4000000000000000, ""3"": 3.5000000000000000}",3.0896533333333333
2024233308,430,"{""21"": 3.2580645161290325, ""22"": 3.5, ""23"": 3.161290322580645, ""24"": 3.403225806451613, ""25"": 2.935483870967742, ""26"": 3.2580645161290325, ""27"": 3.7903225806451615, ""28"": 3.5806451612903225, ""29"": 3.306451612903226, ""30"": 3.3548387096774195, ""35"": 3.5, ""37"": 3.3548387096774195}","{""1"": 3.3064516129032258, ""2"": 3.3935483870967742, ""3"": 3.4274193548387097}",3.6476626987732849
2023130134,952,"{""21"": 3.5, ""22"": 3.5, ""23"": 3.5, ""24"": 3.5, ""25"": 3, ""26"": 3.5, ""27"": 3.5, ""28"": 3.5, ""29"": 3.5, ""30"": 3.5, ""35"": 3.5, ""37"": 3.5}","{""1"": 3.5000000000000000, ""2"": 3.4000000000000000, ""3"": 3.5000000000000000}",3.0896533333333333
2023130134,1431,"{""25"": 3.5000000000000000, ""26"": 3.5000000000000000, ""27"": 3.5000000000000000}","{""1"": 3.5000000000000000, ""2"": 3.5000000000000000, ""3"": 3.5000000000000000}",3.09632
2023161734,297,"{""25"": 3.0000000000000000, ""26"": 3.5000000000000000, ""27"": 3.5000000000000000}","{""1"": 3.3333333333333333, ""2"": 3.3000000000000000, ""3"": 3.5000000000000000}",2.9201155555555556
2023161734,2748,"{""21"": 3.5, ""22"": 3.5, ""23"": 3, ""24"": 3, ""25"": 3.5, ""26"": 3.5, ""27"": 3.5, ""28"": 3.5, ""29"": 3, ""30"": 3.5, ""35"": 3.5, ""37"": 3.5}","{""1"": 3.3333333333333333, ""2"": 3.4000000000000000, ""3"": 3.5000000000000000}",2.9267822222222222
2023182490,952,"{""21"": 3.8, ""22"": 3.4, ""23"": 3.4, ""24"": 3.6, ""25"": 4, ""26"": 3.8, ""27"": 3.8, ""28"": 3.6, ""29"": 3.4, ""30"": 3.2, ""35"": 3.6, ""37"": 3.6}","{""1"": 3.5333333333333333, ""2"": 3.7600000000000000, ""3"": 3.6000000000000000}",3.1072622222222222
2023128397,1379,"{""21"": 3.909090909090909, ""22"": 3.909090909090909, ""23"": 3.8636363636363638, ""24"": 3.909090909090909, ""25"": 4, ""26"": 3.8636363636363638, ""27"": 3.909090909090909, ""28"": 3.8181818181818183, ""29"": 3.8636363636363638, ""30"": 3.909090909090909, ""35"": 3.9545454545454546, ""37"": 3.909090909090909}","{""1"": 3.8939393939393939, ""2"": 3.9000000000000000, ""3"": 3.9318181818181818}",3.7508371717171717
2023154611,1363,"{""21"": 3.707317073170732, ""22"": 3.75609756097561, ""23"": 3.4390243902439024, ""24"": 3.8048780487804876, ""25"": 3.951219512195122, ""26"": 3.902439024390244, ""27"": 3.951219512195122, ""28"": 3.8780487804878048, ""29"": 3.75609756097561, ""30"": 3.707317073170732, ""35"": 3.6097560975609757, ""37"": 3.75609756097561}","{""1"": 3.6341463414634146, ""2"": 3.8975609756097561, ""3"": 3.6829268292682927}",3.3952689430894309
2024233655,437,"{""21"": 3.9047619047619047, ""22"": 3.9523809523809526, ""23"": 3.9047619047619047, ""24"": 3.9523809523809526, ""25"": 3.9523809523809526, ""26"": 3.9523809523809526, ""27"": 3.9523809523809526, ""28"": 3.857142857142857, ""29"": 3.9523809523809526, ""30"": 3.9047619047619047, ""35"": 3.9047619047619047, ""37"": 3.9523809523809526}","{""1"": 3.9206349206349207, ""2"": 3.9333333333333333, ""3"": 3.9285714285714286}",3.5934517364117364
2024233092,1070,"{""21"": 3.557377049180328, ""22"": 3.5737704918032787, ""23"": 3.0327868852459017, ""24"": 3.5901639344262297, ""25"": 3.6065573770491803, ""26"": 3.7868852459016393, ""27"": 3.7868852459016393, ""28"": 3.540983606557377, ""29"": 3.540983606557377, ""30"": 3.5081967213114753, ""35"": 3.540983606557377, ""37"": 3.459016393442623}","{""1"": 3.3879781420765027, ""2"": 3.6622950819672131, ""3"": 3.5000000000000000}",3.4750216852558824
2024233623,543,"{""21"": 3.672268907563025, ""22"": 3.680672268907563, ""23"": 3.5546218487394956, ""24"": 3.6890756302521006, ""25"": 3.630252100840336, ""26"": 3.6890756302521006, ""27"": 3.7815126050420167, ""28"": 3.7563025210084033, ""29"": 3.6890756302521006, ""30"": 3.6554621848739495, ""35"": 3.638655462184874, ""37"": 3.697478991596639}","{""1"": 3.6358543417366947, ""2"": 3.7092436974789916, ""3"": 3.6680672268907563}",3.5977353130424429
2023128979,762,"{""21"": 4, ""22"": 4, ""23"": 4, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 4.0000000000000000, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.1872
2024233683,527,"{""21"": 3.8333333333333335, ""22"": 3.9166666666666665, ""23"": 3.75, ""24"": 3.75, ""25"": 3.9166666666666665, ""26"": 3.9166666666666665, ""27"": 3.9166666666666665, ""28"": 4, ""29"": 3.8333333333333335, ""30"": 3.8333333333333335, ""35"": 3.8333333333333335, ""37"": 3.75}","{""1"": 3.8333333333333333, ""2"": 3.9000000000000000, ""3"": 3.7916666666666667}",3.6851286274509804
2024233683,543,"{""21"": 3.8333333333333335, ""22"": 3.9166666666666665, ""23"": 3.75, ""24"": 3.75, ""25"": 3.9166666666666665, ""26"": 3.9166666666666665, ""27"": 3.8333333333333335, ""28"": 4, ""29"": 3.8333333333333335, ""30"": 3.8333333333333335, ""35"": 3.8333333333333335, ""37"": 3.75}","{""1"": 3.8333333333333333, ""2"": 3.8833333333333333, ""3"": 3.7916666666666667}",3.6840175163398693
2024233683,563,"{""21"": 3.8333333333333335, ""22"": 3.9166666666666665, ""23"": 3.75, ""24"": 3.75, ""25"": 3.8333333333333335, ""26"": 3.9166666666666665, ""27"": 3.8333333333333335, ""28"": 4, ""29"": 3.8333333333333335, ""30"": 3.8333333333333335, ""35"": 3.8333333333333335, ""37"": 3.75}","{""1"": 3.8333333333333333, ""2"": 3.8666666666666667, ""3"": 3.7916666666666667}",3.6829064052287582
2023134765,860,"{""21"": 4, ""22"": 4, ""23"": 3.857142857142857, ""24"": 4, ""25"": 4, ""26"": 4, ""27"": 4, ""28"": 4, ""29"": 4, ""30"": 4, ""35"": 4, ""37"": 4}","{""1"": 3.9523809523809524, ""2"": 4.0000000000000000, ""3"": 4.0000000000000000}",3.6902425396825397
2024233683,1255,"{""25"": 3.8333333333333333, ""26"": 3.9166666666666667, ""27"": 4.0000000000000000}","{""1"": 3.8333333333333333, ""2"": 3.9000000000000000, ""3"": 3.7916666666666667}",3.6851286274509804
2023153409,552,"{""21"": 3.4, ""22"": 3.4, ""23"": 3.2, ""24"": 3.6, ""25"": 3.6, ""26"": 3.4, ""27"": 3.6, ""28"": 3.6, ""29"": 3.4, ""30"": 3.2, ""35"": 3.8, ""37"": 3.4}","{""1"": 3.3333333333333333, ""2"": 3.5600000000000000, ""3"": 3.6000000000000000}",3.0446755555555556
2023143089,205,"{""21"": 3.25, ""22"": 3.230769230769231, ""23"": 3.125, ""24"": 3.3076923076923075, ""25"": 3.1538461538461537, ""26"": 3.41025641025641, ""27"": 3.6153846153846154, ""28"": 3.5384615384615383, ""29"": 3.55, ""30"": 3.425, ""35"": 3.575, ""37"": 3.375}","{""1"": 3.2019230769230769, ""2"": 3.4051282051282051, ""3"": 3.4750000000000000}",2.74918290598290598615
2024233645,284,"{""21"": 3.5517241379310347, ""22"": 3.4827586206896552, ""23"": 3.2758620689655173, ""24"": 3.586206896551724, ""25"": 3.586206896551724, ""26"": 3.413793103448276, ""27"": 3.655172413793103, ""28"": 3.689655172413793, ""29"": 3.5517241379310347, ""30"": 3.5517241379310347, ""35"": 3.5172413793103448, ""37"": 3.413793103448276}","{""1"": 3.4367816091954023, ""2"": 3.5862068965517241, ""3"": 3.4655172413793104}",3.6469137164750958
2024233648,569,"{""21"": 3.7, ""22"": 3.65, ""23"": 3.2, ""24"": 3.65, ""25"": 3.85, ""26"": 3.8, ""27"": 3.95, ""28"": 3.8, ""29"": 3.65, ""30"": 3.55, ""35"": 3.6, ""37"": 3.65}","{""1"": 3.5166666666666667, ""2"": 3.8100000000000000, ""3"": 3.6250000000000000}",3.49116
2024233649,563,"{""21"": 3.3333333333333335, ""22"": 3.3333333333333335, ""23"": 3, ""24"": 3.4166666666666665, ""25"": 3.5, ""26"": 3.5, ""27"": 3.5833333333333335, ""28"": 3.4166666666666665, ""29"": 3.5, ""30"": 3.4166666666666665, ""35"": 3.5833333333333335, ""37"": 3.4166666666666665}","{""1"": 3.2222222222222222, ""2"": 3.4833333333333333, ""3"": 3.5000000000000000}",3.3405303703703704
2023175309,393,"{""25"": 3.8840579710144928, ""26"": 3.9420289855072464, ""27"": 3.9420289855072464}","{""1"": 3.4492753623188406, ""2"": 3.7913043478260870, ""3"": 3.7101449275362319}",3.6619485689190037
2023175309,1743,"{""21"": 3.608695652173913, ""22"": 3.5652173913043477, ""23"": 3.1739130434782608, ""24"": 3.6521739130434785, ""25"": 3.7681159420289854, ""26"": 3.63768115942029, ""27"": 3.869565217391304, ""28"": 3.536231884057971, ""29"": 2.971014492753623, ""30"": 3.1449275362318843, ""35"": 3.753623188405797, ""37"": 3.6666666666666665}","{""1"": 3.4492753623188406, ""2"": 3.6927536231884058, ""3"": 3.7101449275362319}",3.655378520609825
2023153409,1228,"{""25"": 3.6000000000000000, ""26"": 3.6000000000000000, ""27"": 3.4000000000000000}","{""1"": 3.3333333333333333, ""2"": 3.5600000000000000, ""3"": 3.6000000000000000}",3.0446755555555556
2024233653,335,"{""21"": 3.6363636363636362, ""22"": 3.6363636363636362, ""23"": 3.5454545454545454, ""24"": 3.696969696969697, ""25"": 3.5757575757575757, ""26"": 3.5757575757575757, ""27"": 3.7272727272727275, ""28"": 3.7272727272727275, ""29"": 3.7272727272727275, ""30"": 3.696969696969697, ""35"": 3.696969696969697, ""37"": 3.696969696969697}","{""1"": 3.6060606060606061, ""2"": 3.6606060606060606, ""3"": 3.6969696969696970}",3.7644894682675815
2024233651,712,"{""21"": 3.742857142857143, ""22"": 3.857142857142857, ""23"": 3.5428571428571427, ""24"": 3.857142857142857, ""25"": 3.914285714285714, ""26"": 3.942857142857143, ""27"": 3.914285714285714, ""28"": 3.8285714285714287, ""29"": 3.8285714285714287, ""30"": 3.8, ""35"": 3.8, ""37"": 3.8285714285714287}","{""1"": 3.7142857142857143, ""2"": 3.8914285714285714, ""3"": 3.8142857142857143}",3.6633551515151515
